,on_demand,seniority,order_size,found_rate,picking_speed,accepted_rate,rating,distance_km,total_minutes
3593,0,1,10,0.8797,1.55,0.92,4.92,0.0939534842843749,105.252271066667
3594,0,1,29,0.8553,1.24,0.88,4.72,3.135056173577799,105.602849283333
3595,0,1,7,0.8599,1.52,0.96,4.88,3.3080230434238285,24.6095449666667
3596,0,1,13,0.882,1.5,0.92,4.76,0.4990990545578359,68.2736507666667
3597,1,1,12,0.8728,1.81,0.96,4.96,2.821102297524096,58.2945403
3598,1,4,5,0.8176,3.24,0.869565217391304,4.64,0.9567204673026264,38.4940305833333
3599,1,4,1,0.8176,3.24,0.869565217391304,4.64,1.495706689328962,35.4645202166667
3600,1,1,5,0.8686,1.66,1.0,4.72,0.7992424378725137,95.6682148
3601,1,1,21,0.8686,1.66,1.0,4.72,2.308134784585829,87.4229089333333
3602,1,1,14,0.8686,1.66,1.0,4.72,0.795622555362841,86.8514597166667
3603,0,1,31,0.8686,1.66,1.0,4.72,0.8784299841343641,122.55255445
3604,1,1,18,0.8686,1.66,1.0,4.72,0.9054853616771557,57.6751083666667
3605,0,1,18,0.8879,1.79,1.0,4.84,1.450226211443176,94.0450225333333
3606,1,4,9,0.8418,2.43,0.8,4.8,1.2048530809169893,81.2419268833333
3607,1,1,19,0.8806,1.0,0.92,4.84,1.8610158167394917,91.1599560666667
3608,1,1,19,0.8806,1.0,0.92,4.84,1.5952684782876958,39.1138419333333
3609,1,1,34,0.8806,1.0,0.92,4.84,0.8511335296728252,62.9504763833333
3610,0,1,18,0.8806,1.0,0.92,4.84,0.466887072317437,49.4666761333333
3611,0,1,23,0.9264,0.88,0.96,4.84,1.1771556267575871,53.6860266
3612,0,1,10,0.9059,1.25,0.96,4.8,2.416429354690909,68.1051447666667
3613,1,1,9,0.8587,0.97,0.92,4.92,1.774257477415755,39.1410463333333
3614,1,1,15,0.8587,0.97,0.92,4.92,2.0714414358725075,48.8990405666667
3615,1,4,9,0.8919,0.92,0.84,4.88,1.0512177750354983,35.0037426666667
3616,0,3,16,0.8467,1.12,1.0,4.8,0.9061625120572308,74.1077569166667
3617,1,3,2,0.8447,1.37,0.88,4.76,3.215810260587439,45.6651216
3618,0,1,57,0.8637,1.63,1.0,4.92,2.093562723734804,126.140766883333
3619,0,1,33,0.8655,1.07,0.88,4.8,2.115606085537516,80.03147355
3620,1,1,11,0.8516,1.74,0.96,4.92,3.174086556476275,48.6583776833333
3621,1,1,23,0.8516,1.74,0.96,4.92,2.8734466356058563,65.3630345833333
3623,1,4,9,0.8585,3.29,0.8,4.76,2.1458272286312763,51.1423308
3624,0,1,27,0.8844,1.42,0.96,4.56,1.5482159864674594,68.2661338666667
3625,0,1,14,0.8844,1.42,0.96,4.56,1.740555064411359,103.273573633333
3626,0,1,12,0.8846,1.25,0.96,4.8,1.998833662365124,52.98943435
3627,0,1,13,0.8846,1.25,0.96,4.8,0.4638800703315667,50.3139036166667
3628,1,1,36,0.8846,1.25,0.96,4.8,1.9355310663186096,68.3941372166667
3629,1,3,7,0.8463,2.38,1.0,4.84,3.0767606482698366,57.0465837
3630,1,1,11,0.8948,1.26,1.0,4.76,3.669623615519598,51.18460725
3631,0,1,43,0.8948,1.26,1.0,4.76,2.13689464220411,112.059991666667
3632,1,1,26,0.9194,1.1,1.0,4.8,1.9417500969447352,35.1432308333333
3633,1,1,12,0.9194,1.1,1.0,4.8,1.2051552024585312,28.8885803166667
3634,0,1,60,0.8752,1.2,0.88,4.68,1.7078403037625522,96.3373771
3635,0,1,15,0.8752,1.2,0.88,4.68,1.9706391101058984,106.640898283333
3636,1,1,13,0.8752,1.2,0.88,4.68,2.205938054893638,61.54701915
3637,1,1,29,0.8752,1.2,0.88,4.68,0.231587067127398,60.7452723
3638,0,1,13,0.8506,1.36,1.0,4.92,0.9494278671059762,76.5630048
3639,1,1,29,0.8506,1.36,1.0,4.92,1.6186425137891196,57.6670184
3640,0,1,24,0.8506,1.36,1.0,4.92,1.1968712346789063,77.2755542666667
3641,0,1,45,0.8506,1.36,1.0,4.92,1.0770541604744286,84.5174548166667
3642,0,3,25,0.8257,2.0,0.92,4.8,1.33873965844767,85.2133258166667
3643,0,1,27,0.8862,1.16,0.88,4.68,1.855164491914536,50.8275711666667
3644,0,4,7,0.8689,1.45,0.72,4.84,0.6293378633843896,44.4908835333333
3645,1,1,11,0.9013,1.33,1.0,4.88,1.5240440642453654,40.6507103
3646,1,1,22,0.8644,1.43,1.0,4.96,1.6374578766112216,75.1032500333333
3647,0,3,37,0.8596,2.18,0.92,5.0,2.716914493078173,115.70187785
3648,1,1,48,0.8785,1.26,1.0,4.64,1.6940227507469643,103.628929316667
3649,1,1,13,0.8785,1.26,1.0,4.64,1.956859719380172,60.73962435
3650,0,4,14,0.8289,3.2,0.72,4.92,3.203053931487076,74.1918639166667
3651,0,3,2,0.8706,2.33,0.92,4.92,2.336944290082339,44.76663985
3652,0,3,55,0.8935,2.88,0.96,4.92,1.186124812719214,174.360779283333
3653,0,3,8,0.8935,2.88,0.96,4.92,2.025756720214421,61.8639725333333
3654,0,1,33,0.8894,1.25,1.0,4.76,1.3931920494799954,76.90436635
3655,1,1,14,0.8771,1.18,0.92,4.84,1.3337946689472229,48.8864245666667
3656,1,4,30,0.8889,1.44,0.72,4.96,2.3839968723711404,67.8982566333333
3657,1,1,28,0.8611,1.6,0.96,4.52,1.1825620246565325,74.85021315
3658,1,1,17,0.8611,1.6,0.96,4.52,0.795622555362841,50.37292345
3659,1,1,19,0.8743,1.27,0.92,4.48,0.7952998285674087,53.6534977
3660,1,1,21,0.8743,1.27,0.92,4.48,0.7714980878008997,52.6816351666667
3661,0,4,25,0.8854,1.58,0.84,4.52,1.6101132018411553,91.2607565166667
3662,0,4,21,0.8736,2.43,0.68,4.96,2.175899929785828,74.7486741166667
3663,1,3,2,0.9048,2.38,0.96,4.83,2.307518582423158,56.6220005333333
3664,1,4,8,0.8112,3.4,0.96,4.92,1.5669271316891251,54.60712405
3665,1,1,13,0.8778,1.65,0.92,4.96,3.655670660162529,52.1477802833333
3666,0,1,5,0.8694,1.92,0.92,5.0,1.9706391101058984,38.9185619
3667,1,1,37,0.8661,1.33,0.96,4.68,1.6277776853089003,89.4159974
3668,1,1,20,0.8661,1.33,0.96,4.68,0.4442470734420343,41.6448040333333
3670,0,1,21,0.9003,1.19,1.0,4.96,1.1858452809424471,77.25777025
3671,0,1,31,0.9061,1.3,1.0,4.96,0.8903803945938735,77.4225632833333
3672,0,1,66,0.9061,1.3,1.0,4.96,1.1672170773467605,132.976119783333
3673,0,1,34,0.9061,1.3,1.0,4.96,2.139231377784597,65.6300103
3674,0,1,36,0.8916,1.44,0.92,4.84,1.4930706661353663,82.26496235
3675,1,1,20,0.872,1.37,0.92,4.88,1.9366042473034195,64.0424087166667
3676,1,1,13,0.872,1.37,0.92,4.88,1.0612345848290268,90.9538865
3677,1,1,36,0.872,1.37,0.92,4.88,1.724734975366285,77.6667135166667
3678,1,1,14,0.8463,1.32,0.88,4.92,0.974918005217218,56.3373896166667
3679,0,1,24,0.8942,1.23,0.96,4.68,2.7266377246246285,65.36007645
3680,1,4,20,0.8672,1.18,0.84,4.8,0.8909706835918828,76.8757245666667
3681,0,1,3,0.8693,1.32,0.92,4.72,2.523971051456373,42.4023782
3682,1,4,26,0.8517,2.25,0.96,4.88,2.0804740061440627,82.8916268
3683,0,4,8,0.8517,2.25,0.96,4.88,1.759452174942299,82.7574032333333
3684,1,4,12,0.8972,1.55,0.8,4.8,1.5616649162813108,45.5941208166667
3686,0,1,27,0.8758,1.27,0.96,4.84,1.3180187785802533,96.6638321666667
3687,1,1,16,0.8758,1.27,0.96,4.84,2.373119723416706,44.6273847166667
3688,1,4,7,0.8032,1.88,0.88,5.0,1.822305138668336,66.9592030166667
3689,0,4,45,0.8633177727784027,2.19,1.0,4.849341890790547,0.7114919232979604,134.590870483333
3690,1,1,11,0.8928,1.3,0.88,4.92,1.8963320645421176,60.9907363
3691,1,1,11,0.8928,1.3,0.88,4.92,1.7329513664916107,39.1020185333333
3692,1,1,11,0.8928,1.3,0.88,4.92,0.6770639387356705,46.6751739666667
3693,1,1,29,0.8522,1.0,1.0,4.8,2.0251359140297964,43.9383586833333
3695,1,1,9,0.8821,1.39,1.0,5.0,1.1093285605476344,31.0895799166667
3696,0,1,10,0.8821,1.39,1.0,5.0,0.5478240811937346,67.3347495
3697,1,1,37,0.8821,1.39,1.0,5.0,0.9061104677752918,88.2861409166667
3698,0,1,16,0.8821,1.39,1.0,5.0,0.8913745998768924,75.95885175
3699,1,1,15,0.8821,1.39,1.0,5.0,0.735993753771034,67.5999181166667
3700,0,1,21,0.8821,1.39,1.0,5.0,2.175899929785828,48.172482
3701,0,1,6,0.8824,1.0,0.96,4.88,1.8304523486593145,62.34289175
3702,0,1,23,0.8771,1.57,0.92,4.92,2.024963591671002,86.8709950333333
3703,1,1,15,0.8558,1.17,0.92,4.76,1.1897396797485562,63.8265730833333
3704,0,1,4,0.8558,1.17,0.92,4.76,1.6656233325535583,74.0484722833333
3705,1,1,11,0.8558,1.17,0.92,4.76,1.29497662656278,62.4695203333333
3706,1,1,44,0.8558,1.17,0.92,4.76,1.1522251870806,88.1395215333333
3707,1,1,19,0.8558,1.17,0.92,4.76,1.5964399777979064,52.84301905
3708,0,1,51,0.8333,1.38,1.0,5.0,2.965892266315461,77.6098603333333
3709,0,1,18,0.8873,1.51,0.96,5.0,2.565267919992253,58.6869272666667
3710,1,1,25,0.8678,1.2,0.92,4.88,0.9464511970698756,44.2222259833333
3711,0,1,11,0.8678,1.2,0.92,4.88,0.6704250738721955,52.4671486833333
3712,1,1,16,0.8678,1.2,0.92,4.88,2.1140833569614457,39.3475814666667
3713,1,1,10,0.8931,1.69,0.92,4.88,2.307867541845704,73.3013806333333
3714,1,4,7,0.869,1.63,0.8,4.92,1.3307302701370038,57.4634745833333
3715,1,1,19,0.8945,1.0,1.0,4.96,1.3357289314071,62.21948075
3716,1,3,7,0.847,1.64,0.96,4.6,0.7263014887551577,53.2705917166667
3717,0,1,15,0.8824,1.38,0.96,4.96,1.389079199594928,51.1439316
3718,1,1,12,0.8824,1.38,0.96,4.96,1.8726126398056944,56.7132922166667
3719,1,1,13,0.9015,1.69,0.92,4.76,0.6038960819364508,41.8928191
3720,0,1,60,0.8894,1.08,1.0,4.84,2.6854843062458134,84.9731343
3721,1,3,11,0.8622,1.7,0.96,4.72,1.0528099941560791,49.2508970833333
3722,0,1,19,0.8705,1.37,0.92,4.88,1.8461484301367064,38.2607249666667
3723,0,1,14,0.9051,1.1,1.0,4.8,0.4879876416240282,40.2325241833333
3724,1,1,17,0.9051,1.1,1.0,4.8,0.8178012317121729,33.1503559833333
3725,0,1,18,0.9051,1.1,1.0,4.8,2.0371393656354377,45.33135005
3726,0,1,9,0.8752,1.18,0.92,4.92,1.5669271316891251,67.6282318166667
3727,0,1,18,0.8752,1.18,0.92,4.92,0.5682108587902929,63.59207125
3729,1,1,14,0.8889,1.35,1.0,5.0,0.8285695901922865,65.8491228
3731,1,1,23,0.8903,1.14,0.92,4.64,2.419654309770278,79.0512752333333
3732,1,4,10,0.8474,1.55,0.84,4.68,2.071741548788545,75.1370207166667
3733,0,1,6,0.908,1.26,0.96,4.84,1.152140272394059,53.8984050666667
3734,0,1,30,0.8733,1.18,1.0,4.52,2.6012619695633994,98.6513804833333
3735,1,1,10,0.8733,1.18,1.0,4.52,2.336944290082339,88.0319427
3736,0,1,40,0.912,1.0,0.92,4.88,1.184924853278758,100.25071875
3737,1,1,40,0.8676,1.12,1.0,4.96,1.934262158240596,89.3124003166667
3738,1,1,29,0.8676,1.12,1.0,4.96,0.7866046245015639,56.4598718666667
3739,0,1,20,0.8676,1.12,1.0,4.96,0.9643924023458688,66.8242121333333
3740,1,1,17,0.8676,1.12,1.0,4.96,0.5946524195541216,64.8504711833333
3747,0,1,25,0.8892,1.29,0.96,4.84,2.9778991149736744,83.1986755833333
3748,1,1,20,0.8493,1.93,1.0,5.0,0.4745261982576458,67.9359690833333
3749,1,1,5,0.8493,1.93,1.0,5.0,1.1816007377176987,38.1136488666667
3750,1,4,9,0.8632,1.25,0.84,4.88,2.4502552634632444,37.62751935
3751,1,1,40,0.8973,0.97,1.0,4.84,0.2614803202137866,57.5535294333333
3752,1,1,9,0.8973,0.97,1.0,4.84,1.880690095003784,25.0747587
3753,1,1,22,0.8973,0.97,1.0,4.84,2.5519854069133143,56.0317857666667
3755,1,1,17,0.8769,1.29,0.96,4.88,1.1535333472308555,69.6627445666667
3756,1,1,21,0.8769,1.29,0.96,4.88,2.007985399738507,35.0991365
3757,1,1,14,0.8769,1.29,0.96,4.88,1.76164822701414,66.5040548833333
3758,0,1,9,0.8769,1.29,0.96,4.88,1.3508887884509813,62.8913886666667
3759,1,1,15,0.8769,1.29,0.96,4.88,1.0973420918677468,62.46624785
3760,1,2,8,0.8633177727784027,2.19,0.9170133784336324,4.849341890790547,2.673243230897523,65.8805305666667
3761,0,4,44,0.881,1.64,0.84,4.72,2.716914493078173,106.835305783333
3762,0,1,12,0.8658,1.3,0.96,4.92,1.7495175862858665,71.4237101666667
3763,1,1,21,0.8658,1.3,0.96,4.92,1.0689809396202006,67.3502367
3764,0,1,18,0.8658,1.3,0.96,4.92,1.9480301496584829,84.2539125
3767,1,1,22,0.871,1.2,0.96,4.68,1.941878202204486,52.2210953
3768,1,1,24,0.871,1.2,0.96,4.68,0.8744275844319018,52.77459365
3769,0,1,37,0.874,1.55,0.88,4.88,2.827759268381273,100.239380683333
3770,1,1,25,0.9144,1.45,0.92,4.88,0.9978989408506436,87.7881888666667
3771,0,4,27,0.8781,1.43,0.68,4.76,1.7954709686802162,86.71843135
3772,1,1,21,0.8851,1.35,0.96,4.8,2.0552199400323508,51.3287342333333
3774,1,1,26,0.8517,1.89,0.92,4.56,1.6127723904290527,70.9625795166667
3775,0,1,11,0.8517,1.89,0.92,4.56,1.2933944323113202,52.5323336833333
3776,1,3,5,0.9037,2.6,0.96,4.84,2.4446522465871325,51.84420835
3777,0,1,31,0.8519,1.56,1.0,4.72,2.886940583408156,99.1300082833333
3778,1,1,39,0.8991,1.04,0.96,4.8,0.9189702228562576,78.6871427166667
3779,1,1,31,0.8757,1.82,0.96,4.88,0.9642625255485812,81.2732231
3780,1,1,41,0.8757,1.82,0.96,4.88,0.5613271937932535,89.6621111833333
3781,1,1,7,0.8848,1.4,0.88,4.76,0.7333699448233872,37.4406719666667
3782,1,1,35,0.8848,1.4,0.88,4.76,1.5593035416205414,66.8257592
3783,0,1,5,0.8848,1.4,0.88,4.76,1.6502814963504695,27.98936335
3784,1,1,14,0.8848,1.4,0.88,4.76,1.6656233325535583,52.0982237833333
3785,0,1,43,0.8848,1.4,0.88,4.76,2.014673871367179,85.6994837833333
3786,1,4,2,0.8704,2.1,0.64,4.68,1.968063465417672,60.72426125
3787,1,3,8,0.8045,2.81,0.944444444444444,4.93,2.417068761462288,67.20237395
3788,1,4,13,0.8339,2.0,0.72,4.96,1.0754057283799383,36.2616919333333
3789,1,4,9,0.8339,2.0,0.72,4.96,0.906920236628414,48.8951432166667
3790,0,4,21,0.8339,2.0,0.72,4.96,0.5136578190723475,63.8666035
3791,1,1,18,0.8904,1.37,1.0,4.8,2.4798348965061474,42.9695432166667
3792,0,1,60,0.8904,1.37,1.0,4.8,2.8734466356058563,119.798595633333
3793,1,1,7,0.875,1.64,0.92,4.88,1.3546027037152235,61.4294722666667
3794,1,1,18,0.875,1.64,0.92,4.88,1.575585486593693,60.0281808333333
3795,1,1,47,0.875,1.64,0.92,4.88,1.1476753069412429,87.5240965666667
3796,0,1,8,0.879,1.46,1.0,4.76,2.974185565757242,54.0091288166667
3797,1,1,9,0.8642,1.17,0.88,4.8,2.565267919992253,46.9389164166667
3799,0,1,10,0.8611,1.43,0.96,4.92,1.133622088938974,69.4356803333333
3800,0,1,53,0.8611,1.43,0.96,4.92,0.5523395816674699,74.7610073833333
3801,0,4,5,0.8633177727784027,2.19,0.9170133784336324,4.849341890790547,1.5910190839643654,65.6551040166667
3802,0,4,16,0.8633177727784027,2.19,0.9170133784336324,4.849341890790547,0.7675427495004837,70.2935041333333
3803,0,1,41,0.8766,1.15,0.92,4.84,0.6265829644069048,77.20889735
3804,0,1,24,0.8766,1.15,0.92,4.84,1.8893103970390264,79.9085546
3805,0,1,22,0.8766,1.15,0.92,4.84,1.5616649162813108,69.8390669333333
3807,1,2,23,0.8633177727784027,2.19,0.666666666666667,4.849341890790547,1.1673400707362562,93.2591890166667
3808,1,1,15,0.902,1.43,0.96,4.8,2.168558504969309,50.5611184833333
3809,1,3,15,0.8275,2.0,0.92,4.84,1.158054924110988,71.6550644
3810,0,4,30,0.794,1.84,0.76,4.86,0.8740303140476728,50.45647235
3811,0,1,11,0.8665,1.26,0.92,4.84,2.718655923793861,61.0269837833333
3813,0,1,23,0.8864,1.12,0.92,4.76,3.575237857924804,95.01416235
3814,0,4,19,0.8205,1.64,0.76,4.88,3.1632484494222037,64.5597037833333
3815,1,1,25,0.877,1.31,0.92,4.88,1.3656623518749746,57.0694526
3816,1,4,5,0.8714,1.5,0.84,4.92,0.5145035226358242,32.34426275
3817,1,4,21,0.8714,1.5,0.84,4.92,1.940762841427624,75.37032465
3818,0,1,20,0.8884,1.29,0.96,5.0,2.275591110320512,47.7621045
3819,0,1,37,0.8884,1.29,0.96,5.0,0.9949341517573744,104.81621705
3820,1,1,10,0.9107,1.52,0.96,4.8,1.886120139130156,45.9516267
3821,1,3,25,0.8521,2.07,0.88,4.76,1.9458768166708105,150.938292833333
3822,1,3,7,0.8521,2.07,0.88,4.76,1.92478069306248,131.29994255
3823,1,3,8,0.8521,2.07,0.88,4.76,1.122674870638198,39.0953730333333
3824,1,1,34,0.8798,1.56,0.88,5.0,1.939493721000883,94.5947473166667
3825,1,1,8,0.8798,1.56,0.88,5.0,1.311907884874175,51.00243395
3826,1,1,9,0.8798,1.56,0.88,5.0,1.1764406781954573,53.5905097
3827,0,1,14,0.8866,1.41,0.92,4.8,1.9364440145342008,57.56309635
3828,0,3,36,0.8924,2.3,0.96,4.56,1.3090416035537549,116.436510766667
3829,0,3,24,0.8924,2.3,0.96,4.56,1.8963320645421176,112.600615116667
3830,0,3,43,0.8924,2.3,0.96,4.56,0.834083067296063,110.100001466667
3831,0,1,26,0.8781,0.93,0.96,4.96,3.215810260587439,62.96364885
3832,0,1,19,0.8781,0.93,0.96,4.96,2.63658096969772,66.8534287333333
3833,0,3,24,0.8491,3.0,1.0,4.84,2.175899929793954,70.8152241
3834,0,1,28,0.8901,1.56,1.0,4.72,1.2933684333253388,104.164041916667
3835,1,4,8,0.8757,3.38,0.88,4.84,1.1585089479141149,67.6944656166667
3836,0,1,18,0.8593,1.21,0.92,4.76,1.940762841427624,50.5172862
3838,0,4,49,0.8025,1.84,0.76,5.0,3.532011769963329,130.549659283333
3839,0,4,39,0.8025,1.84,0.76,5.0,2.6424531640327347,109.62060605
3840,0,1,15,0.887,1.28,0.92,4.76,0.5462144222328121,99.5742480666667
3841,0,1,22,0.887,1.28,0.92,4.76,1.7959560991269718,92.2100317666667
3842,0,1,54,0.8742,1.27,1.0,4.92,2.0151184501811352,101.66787995
3843,0,1,32,0.8742,1.27,1.0,4.92,0.4922627174570426,90.1685984166667
3845,1,1,10,0.8822,1.08,0.92,4.96,1.494425183440414,42.4449583
3846,1,1,12,0.9034,1.04,0.88,4.96,2.9474016278900854,40.7154619666667
3847,1,1,11,0.89,0.98,1.0,5.0,2.9285442914066078,47.60210525
3848,1,3,8,0.8711,3.0,0.88,4.96,1.2724538047079388,65.8985575
3849,1,1,37,0.8906,1.5,0.92,4.76,0.6008853419483641,90.95194455
3850,0,1,39,0.9003,1.08,0.88,5.0,2.1758845611603754,89.0026980666667
3851,1,4,10,0.9012,3.14,0.72,4.92,2.3014563174581184,57.28621435
3852,0,4,28,0.8448,2.0,0.72,4.84,1.200784031679328,88.5776293666667
3853,1,1,12,0.9047,1.06,0.944444444444444,4.83,0.9205879085972354,42.5523625166667
3855,0,1,5,0.875,1.0,1.0,4.92,2.372321118214186,32.82123615
3856,1,1,9,0.875,1.0,1.0,4.92,1.486865719900934,56.1270659666667
3857,0,1,17,0.9064,1.45,0.909090909090909,4.94,1.0033221995084936,64.3441319166667
3858,0,1,35,0.9064,1.45,0.909090909090909,4.94,2.0121125758204044,91.2491758166667
3859,1,1,11,0.8803,1.32,1.0,4.92,1.0396763820641544,38.8926442833333
3860,0,1,28,0.8803,1.32,1.0,4.92,0.3470184843163636,64.8918785833333
3861,0,1,9,0.8943,1.29,1.0,4.92,0.7716136924923751,48.2324266333333
3863,1,4,8,0.8896,1.27,0.8,5.0,1.6738490721716206,48.3744347833333
3864,1,1,11,0.9064,1.91,1.0,4.84,1.7278607874724468,61.6701212833333
3865,1,1,16,0.9064,1.91,1.0,4.84,1.481540734588557,64.3413744
3866,0,1,10,0.8668,1.9,1.0,4.92,1.518230235427389,91.5497085
3867,0,1,10,0.8668,1.9,1.0,4.92,1.4312867584564226,81.3462101666667
3868,1,4,19,0.8973,1.19,0.84,4.64,1.54374588371533,59.6996382666667
3869,0,4,23,0.8973,1.19,0.84,4.64,0.6456640207912133,55.8098895166667
3870,1,1,15,0.8622,1.12,1.0,4.76,2.3075232440372004,48.1508504
3871,1,1,32,0.8622,1.12,1.0,4.76,1.5857327665753105,61.1418667166667
3872,0,1,8,0.8637,1.76,1.0,4.8,2.175899929793954,43.1272826666667
3873,1,4,25,0.8629,2.25,0.8,4.92,1.3451896828037049,83.7579162166667
3874,0,1,19,0.818,1.67,0.96,4.92,1.940762841427624,49.0149536
3875,0,1,27,0.8226,1.28,1.0,4.92,2.623908966657876,91.2601458166667
3876,1,1,14,0.8766,1.79,0.96,4.84,1.4278216015085845,52.54244905
3877,1,1,2,0.8766,1.79,0.96,4.84,0.6105494938757131,45.5959483166667
3878,0,4,33,0.8694,1.31,0.72,4.8,1.7225065066666378,93.98737385
3879,0,4,31,0.8694,1.31,0.72,4.8,0.8568050717322746,98.8666294
3880,0,1,11,0.8754,0.96,0.88,5.0,1.1396573008986508,56.6330564833333
3881,0,1,33,0.8754,0.96,0.88,5.0,2.6721894967308697,100.789159366667
3882,0,1,16,0.8754,0.96,0.88,5.0,1.940762841427624,81.3868539166667
3883,0,1,21,0.8754,0.96,0.88,5.0,1.0469595282234878,45.7617692
3884,0,1,17,0.8754,0.96,0.88,5.0,2.4293065006345143,73.9606700833333
3885,0,1,29,0.8754,0.96,0.88,5.0,1.2751983142534429,69.7944147666667
3886,1,4,5,0.8855,1.42,0.8,4.96,1.0097978375103076,39.5683672166667
3887,1,4,8,0.8855,1.42,0.8,4.96,1.1920739342139022,48.13068475
3888,1,1,13,0.8506,1.82,0.92,4.88,1.6105626838640428,84.35571665
3889,0,1,66,0.8893,1.45,0.88,5.0,1.6528757676861274,107.21831675
3890,0,1,50,0.8893,1.45,0.88,5.0,2.1573912851205086,88.7599816833333
3891,0,1,37,0.8893,1.45,0.88,5.0,0.8345759058953133,83.54619265
3892,0,1,15,0.898,1.75,0.92,4.88,2.168558504969309,58.8418221666667
3893,0,1,30,0.9086,1.38,1.0,4.72,1.4306182575351536,82.97375295
3894,1,1,16,0.9152,1.47,0.88,4.96,2.7417455349132585,68.4916832666667
3895,1,2,2,0.8633177727784027,2.19,0.8,4.849341890790547,0.255587480470727,30.1370338666667
3896,1,2,1,0.8633177727784027,2.19,0.8,4.849341890790547,0.231587067127398,19.5829868
3897,0,3,51,0.8634,1.18,0.88,4.92,2.8873286582438222,93.9481757333333
3898,0,3,11,0.8633177727784027,2.19,0.866666666666667,4.91,1.5651485632128552,106.003679016667
3899,0,2,29,0.8633177727784027,2.19,1.0,4.849341890790547,1.5226205039233898,73.81868405
3900,0,1,53,0.9022,1.27,0.96,4.72,0.7883199926038609,152.27672165
3901,1,1,14,0.9022,1.27,0.96,4.72,1.633825582887627,56.6880459666667
3903,1,1,21,0.8758,1.12,0.88,4.92,1.7225065066666378,57.5828731833333
3905,0,1,10,0.9073,1.4,0.96,4.96,1.6649191256112572,57.7631188666667
3906,0,1,32,0.9073,1.4,0.96,4.96,2.026552924833701,86.64928705
3907,1,3,6,0.9029,2.35,0.916666666666667,4.78,1.5267256109824097,49.2283565166667
3908,1,1,12,0.845,2.0,0.96,4.68,2.098661701348712,44.87427935
3909,0,1,14,0.8637,1.68,1.0,4.72,1.193344770150572,54.0349921166667
3910,1,1,20,0.8637,1.68,1.0,4.72,2.1943303404265704,57.4360233333333
3911,0,1,50,0.866,1.15,0.92,4.92,0.9073326757106582,74.6847991166667
3913,1,1,43,0.8731,1.16,0.96,4.84,1.6186425137891196,75.5962825833333
3914,0,3,38,0.874,1.92,0.96,4.92,2.214365259289991,117.164227933333
3915,0,1,62,0.8842,1.23,0.96,4.8,2.845967873747332,97.9622991833333
3916,1,4,30,0.88,1.4,0.84,4.92,1.900549059465485,64.3897776833333
3917,0,1,12,0.8705,1.33,1.0,4.92,0.7182366456684132,65.7079425333333
3918,0,1,26,0.8705,1.33,1.0,4.92,1.015933945790404,100.5595101
3920,1,1,51,0.9053,1.36,0.92,4.92,0.6008523268946055,83.1313678166667
3921,1,1,18,0.9053,1.36,0.92,4.92,1.177978936357885,66.94995395
3922,1,1,16,0.8616,1.29,0.96,4.96,2.6721894967308697,64.5131460333333
3923,1,1,49,0.8937,1.23,1.0,4.88,2.334063470516776,97.5657412166667
3924,1,1,18,0.8723,1.65,0.96,4.88,0.6691970957642663,69.6922876
3925,1,1,10,0.8723,1.65,0.96,4.88,1.3504535695662314,37.8515788833333
3926,1,1,47,0.877,1.81,1.0,4.8,1.424931262584925,113.230982566667
3927,1,3,31,0.9231,2.6,1.0,5.0,1.199469885726642,103.5421187
3928,0,3,32,0.8596,2.07,0.88,4.68,1.703379931483953,113.377208266667
3929,0,1,21,0.8789,1.4,0.88,4.96,2.94048227201834,60.63396885
3930,0,1,47,0.8686,1.68,1.0,4.84,1.3026717082232016,94.07455255
3932,0,1,12,0.8887,1.58,0.96,4.72,2.625251440799388,42.7532974833333
3933,1,1,68,0.8509,1.53,1.0,4.76,1.9274938780683024,138.606121
3934,1,1,34,0.9167,1.73,0.92,4.92,2.4878933644373937,120.090695266667
3935,1,1,11,0.8506,1.29,0.92,5.0,2.2636498941981764,50.0450353666667
3936,1,1,20,0.8618,1.3,0.96,4.88,2.576802113142878,53.3288689
3937,1,1,25,0.887,1.64,1.0,4.92,0.954579158633868,62.7126907166667
3938,1,1,51,0.888,1.19,0.92,4.8,0.8365200184294133,65.9975323
3939,1,1,10,0.895,1.69,1.0,4.52,2.205938054893638,76.03714425
3940,1,1,23,0.8762,1.44,0.96,4.84,2.0477110339050246,83.4004170333333
3941,1,1,24,0.8762,1.44,0.96,4.84,1.4935209868518533,50.0670439666667
3942,1,1,41,0.8876,1.93,0.96,4.68,1.778512174273516,107.150213283333
3943,1,4,32,0.8576,2.33,0.64,4.88,1.2043503339427308,124.899729633333
