,order_id,store_branch_id,distance_km,shopper_id,on_demand,seniority,order_size,found_rate,picking_speed,accepted_rate,rating,total_minutes
6499,84e43a365a6262983c32485ec90a0e07,7ef605fc8dba5425d6965fbd4c8fbe1f,6.01211337119183,7e2b0475009fbddce784e0188c47d422,True,I,74,0.8744,1.38,1.0,4.84,130.900934433333
6501,13be428b8a2889bb29c65dfbd33a8370,7ef605fc8dba5425d6965fbd4c8fbe1f,0.6585751389773649,5185c4d74111592a0cb8733310f72118,False,I,7,0.8932,0.84,0.96,4.68,31.79588005
6502,e15f8776ae6e849ae42ed0b9ef399da3,7ef605fc8dba5425d6965fbd4c8fbe1f,0.7387816960792425,5185c4d74111592a0cb8733310f72118,False,I,14,0.8932,0.84,0.96,4.68,55.2911511833333
6504,afeda4662322fb326733be92491c51a8,7ef605fc8dba5425d6965fbd4c8fbe1f,6.485274696270546,30e6ce40afedef2c13b971d838b081c9,True,I,45,0.8701,1.37,1.0,4.68,69.75571575
6505,c369247beb396afdbe7fcb77a05eb4d4,7ef605fc8dba5425d6965fbd4c8fbe1f,7.32270233675423,6daa8b7bca63a0b92db720405d3461e3,False,I,4,0.9045,1.31,1.0,4.72,56.1436701333333
6506,481b7d04e62aaeb9586d3502ae66e777,7ef605fc8dba5425d6965fbd4c8fbe1f,0.5417563408575296,20fedea07d9ac51fcf0b9ba2310d25f7,True,T,1,0.8407,1.74,0.96,4.8,39.7954178333333
6507,7dcd17a1e09472ffdea5dc36efb69ab5,7ef605fc8dba5425d6965fbd4c8fbe1f,9.516652217401434,20fedea07d9ac51fcf0b9ba2310d25f7,False,T,26,0.8407,1.74,0.96,4.8,58.2236191833333
6508,d0041119c7c3186881841791faeccb2b,7ef605fc8dba5425d6965fbd4c8fbe1f,1.584990327228525,ded9c4c108e3c24f515cf32f528e7ee2,False,I,9,0.8526,1.0,1.0,4.6,21.6559643
6509,08c67064bb25a8771d417be1e6d88e18,7ef605fc8dba5425d6965fbd4c8fbe1f,1.836935174433346,ded9c4c108e3c24f515cf32f528e7ee2,True,I,33,0.8526,1.0,1.0,4.6,70.823113
6510,a591954e6a99a7bc8d228731a5a6a44c,7ef605fc8dba5425d6965fbd4c8fbe1f,1.9784019213357873,ded9c4c108e3c24f515cf32f528e7ee2,True,I,34,0.8526,1.0,1.0,4.6,60.67460095
6511,3c0929e5cdef4afb236456fa278e73d3,7ef605fc8dba5425d6965fbd4c8fbe1f,5.392154968630693,ded9c4c108e3c24f515cf32f528e7ee2,True,I,55,0.8526,1.0,1.0,4.6,71.3361373333333
6512,8d2d0af9e83ea9e71f175fba83bf2d93,7ef605fc8dba5425d6965fbd4c8fbe1f,9.88113650963227,ded9c4c108e3c24f515cf32f528e7ee2,False,I,40,0.8526,1.0,1.0,4.6,97.5400945166667
6513,b73a71f49497ce9fdfde3801e074d132,7ef605fc8dba5425d6965fbd4c8fbe1f,1.195373500991882,a7b21cef88c09671d0110c817169553a,True,M,4,0.8633177727784027,2.19,0.545454545454545,4.849341890790547,69.5912755833333
6514,5d54a44844aad7ce8ad5f9d7abac536b,7ef605fc8dba5425d6965fbd4c8fbe1f,1.7100588228210472,a7b21cef88c09671d0110c817169553a,True,M,5,0.8633177727784027,2.19,0.545454545454545,4.849341890790547,50.4903928833333
6515,586257031bf56718978d70e750f33549,7ef605fc8dba5425d6965fbd4c8fbe1f,3.5245980904014123,9bb00688e3cf219485dd5b509ac55b1b,False,I,16,0.8668,1.16,1.0,4.75,53.7034504833333
6516,4236c1e823e9382148c3d75977602937,7ef605fc8dba5425d6965fbd4c8fbe1f,7.431760292294226,9bb00688e3cf219485dd5b509ac55b1b,True,I,11,0.8668,1.16,1.0,4.75,52.7289005333333
6517,3997aecc87651ac4fe52d48b260c950f,7ef605fc8dba5425d6965fbd4c8fbe1f,1.0322520312694174,9bb00688e3cf219485dd5b509ac55b1b,True,I,50,0.8668,1.16,1.0,4.75,72.9818031166667
6518,cf2521d267eab283f33c6a7cae5f94e6,7ef605fc8dba5425d6965fbd4c8fbe1f,4.02323024559737,9bb00688e3cf219485dd5b509ac55b1b,True,I,39,0.8668,1.16,1.0,4.75,72.6409519666667
6519,f94a2d3bf6b6d0bb62096ce3b937ae19,7ef605fc8dba5425d6965fbd4c8fbe1f,5.436383558759399,ffe80cc7908a90a3840b1befb3722e73,True,M,4,0.8936,2.09,0.56,5.0,55.8906711
6520,f8f40ae8088dc39c6fddb593c617e7fd,7ef605fc8dba5425d6965fbd4c8fbe1f,2.4367434775733345,2057449f8da534dc60a2ba74a2bb59c7,True,I,33,0.8927,1.27,1.0,4.44,75.6000326333333
6521,ffaaccd071fa816291872cc01a158e80,7ef605fc8dba5425d6965fbd4c8fbe1f,1.218807612308721,2057449f8da534dc60a2ba74a2bb59c7,False,I,44,0.8927,1.27,1.0,4.44,93.98419845
6522,623ace2017105ff42b3d6db270383828,7ef605fc8dba5425d6965fbd4c8fbe1f,6.3652048790464795,0f397324b22531f9d9bd5644e1660312,True,M,4,0.8423,3.42,0.76,4.92,96.4155877333333
6523,bec1ba2cbfc0a89a47f2411fd7d6635d,7ef605fc8dba5425d6965fbd4c8fbe1f,2.8449564591535412,80ff4147de456fb011ae87abf9907495,True,I,25,0.8404,1.07,0.96,4.84,42.8458884333333
6524,e586543891121603f8fb389c94c3df3b,7ef605fc8dba5425d6965fbd4c8fbe1f,0.8919729099560701,80ff4147de456fb011ae87abf9907495,True,I,20,0.8404,1.07,0.96,4.84,39.96212555
6526,713a03a737629138dddfc1786ae4f25d,7ef605fc8dba5425d6965fbd4c8fbe1f,2.0814199942412577,80ff4147de456fb011ae87abf9907495,True,I,33,0.8404,1.07,0.96,4.84,60.2574436
6527,171951529dc03d1fb03b4d90aa45dd2c,7ef605fc8dba5425d6965fbd4c8fbe1f,0.9859523314927174,80ff4147de456fb011ae87abf9907495,False,I,19,0.8404,1.07,0.96,4.84,33.5459428166667
6528,df2d0189ce3c9e5fb4dcf3825dac472c,7ef605fc8dba5425d6965fbd4c8fbe1f,12.242540936021062,f95d302d15f17c0d839114c946a7012c,True,I,17,0.8532,1.39,0.96,4.76,78.5967917166667
6531,6fc92d710837972b40b7aea20e30d0d1,7ef605fc8dba5425d6965fbd4c8fbe1f,2.8783657770797864,f95d302d15f17c0d839114c946a7012c,True,I,10,0.8532,1.39,0.96,4.76,43.2577971
6534,451d20c345f003825fe9fdf94b975331,7ef605fc8dba5425d6965fbd4c8fbe1f,8.44777125018541,5591bf6f044d8c8c6a6f1887a8eac81b,True,I,33,0.8797,1.14,0.96,4.68,80.0885733833333
6535,1527ce189d219cb469c531ee25e53c21,7ef605fc8dba5425d6965fbd4c8fbe1f,2.938351175865039,5591bf6f044d8c8c6a6f1887a8eac81b,True,I,15,0.8797,1.14,0.96,4.68,43.5748379
6536,bf0699b35988a257ce3b45b2942a38ec,7ef605fc8dba5425d6965fbd4c8fbe1f,2.4751805637324864,5591bf6f044d8c8c6a6f1887a8eac81b,True,I,14,0.8797,1.14,0.96,4.68,44.0866904666667
6537,5f3c28cadd2c65fb0efffa153f4d21ba,7ef605fc8dba5425d6965fbd4c8fbe1f,6.639536739749481,f448cdb03fbc2a306ad2724a18517bb2,False,I,64,0.9087,1.22,0.96,4.76,127.415214933333
6538,a7edda1cb4ddc93b551be3415859cc91,7ef605fc8dba5425d6965fbd4c8fbe1f,5.026386511274634,31b0902d0fb997218fabc2991a3d3d8b,True,I,43,0.8985,1.1,1.0,4.52,73.6277101166667
6539,bbbb6f299667b5462e9b501f24455e31,7ef605fc8dba5425d6965fbd4c8fbe1f,5.989984624385611,31b0902d0fb997218fabc2991a3d3d8b,True,I,44,0.8985,1.1,1.0,4.52,124.320904183333
6541,29bbc6a454a934fd0d5ef5a2813b0251,7ef605fc8dba5425d6965fbd4c8fbe1f,8.683947413974993,4e4fd72dfcdc6f62b9d6d673702edbfb,False,I,20,0.8797,1.45,0.96,4.32,68.9249747666667
6543,45f2066a63d49c3df42187b6f3957ec1,7ef605fc8dba5425d6965fbd4c8fbe1f,2.301757025332125,f73062e672f5f5c6b39ac3626c8d3a02,True,I,21,0.8767,0.93,1.0,4.88,67.0790871
6544,8c3dbac8ba3825552e6eb53a7a919cc1,7ef605fc8dba5425d6965fbd4c8fbe1f,1.8964785804704338,fd9b03934bc8705a60a6494182b68f2f,True,I,47,0.8902,1.25,1.0,4.88,77.4407272833333
6545,4a6d731eb0f4bbbb0d4a68f3d72e71fe,7ef605fc8dba5425d6965fbd4c8fbe1f,8.838027106117899,fd9b03934bc8705a60a6494182b68f2f,True,I,25,0.8902,1.25,1.0,4.88,101.81962045
6547,ba885319de96752e17cc03d329f6262a,7ef605fc8dba5425d6965fbd4c8fbe1f,4.787236369596161,fd9b03934bc8705a60a6494182b68f2f,True,I,11,0.8902,1.25,1.0,4.88,42.6647582833333
6548,a1b9dd1561af6ef8576983afd4c984cf,7ef605fc8dba5425d6965fbd4c8fbe1f,1.3849508322947994,be8194cad84a6beee03181c8394099cd,True,I,18,0.8449,1.59,0.92,4.76,149.00717485
6549,546b42f67c646ad349802c2df1d8164b,7ef605fc8dba5425d6965fbd4c8fbe1f,3.179266650312881,b7ddd5563f4eaa28d4c74e2d30a5aa66,True,I,14,0.8911,0.97,1.0,4.64,39.0258212333333
6550,9d18fb9a44f6cf2718553e1875899bcf,7ef605fc8dba5425d6965fbd4c8fbe1f,1.7895008521007059,b7ddd5563f4eaa28d4c74e2d30a5aa66,True,I,16,0.8911,0.97,1.0,4.64,35.2067846166667
6551,c6cd3da3d8ccbe56fb8e323c7ab40602,7ef605fc8dba5425d6965fbd4c8fbe1f,12.032292094431766,b7ddd5563f4eaa28d4c74e2d30a5aa66,True,I,23,0.8911,0.97,1.0,4.64,90.62353465
6552,0789795ec56901ce7c986200e0014041,7ef605fc8dba5425d6965fbd4c8fbe1f,1.9850291102256512,84454de26cb03103e0f07752f0a3954d,True,I,15,0.8756,1.48,1.0,4.68,57.5218688666667
6553,b0e66bcd5c6cf5f5a0e8465444e38d17,7ef605fc8dba5425d6965fbd4c8fbe1f,2.5148731147147845,84454de26cb03103e0f07752f0a3954d,True,I,95,0.8756,1.48,1.0,4.68,130.569315816667
6554,3dc977847c8d6bfde255ce14c792fe39,7ef605fc8dba5425d6965fbd4c8fbe1f,1.9346451032229897,780c34808b4dae0ca5dc5ece35382800,True,I,21,0.8977,0.9,1.0,4.92,46.1264985833333
6555,e13dd75672cd69802fefd31bbdc23b7a,7ef605fc8dba5425d6965fbd4c8fbe1f,1.5880737305568375,780c34808b4dae0ca5dc5ece35382800,True,I,31,0.8977,0.9,1.0,4.92,67.2072177166667
6556,4470498023e018868026c8bc50654cc3,7ef605fc8dba5425d6965fbd4c8fbe1f,3.129135184125791,321e92bd41ade37612bb1cb0dbfcbe40,True,I,18,0.88,1.77,1.0,4.88,52.85264835
6557,f53662248d87fe7e879af57c4a3c62bf,7ef605fc8dba5425d6965fbd4c8fbe1f,7.158190558280712,321e92bd41ade37612bb1cb0dbfcbe40,True,I,14,0.88,1.77,1.0,4.88,67.6300017166667
6559,3bd1aa2cc7a9a801d1a2248421ea0564,7ef605fc8dba5425d6965fbd4c8fbe1f,12.330479549410807,d5e7a17ed0edf86b263a38a6dad224c8,False,I,53,0.8477,1.31,1.0,4.92,104.331961166667
6560,11c54194f84de1719e9bc0588cf2f919,7ef605fc8dba5425d6965fbd4c8fbe1f,3.091699450421457,d5e7a17ed0edf86b263a38a6dad224c8,True,I,34,0.8477,1.31,1.0,4.92,78.7989486333333
6561,b5e655c43a91e4e1b399a9068d15935e,7ef605fc8dba5425d6965fbd4c8fbe1f,2.3577583954438386,d5e7a17ed0edf86b263a38a6dad224c8,True,I,11,0.8477,1.31,1.0,4.92,56.6310701333333
6562,bf718f6509aa89426c7b0e01c4acc3e5,7ef605fc8dba5425d6965fbd4c8fbe1f,0.7325228410445458,6d37db50a1bd67cacfd71605c046cbbb,False,I,14,0.8392,1.3,1.0,4.84,54.1499514833333
6563,11961587a1ccc517d763bf84f14c5857,7ef605fc8dba5425d6965fbd4c8fbe1f,2.3967297672297114,6d37db50a1bd67cacfd71605c046cbbb,True,I,17,0.8392,1.3,1.0,4.84,52.7487809166667
6564,e178750b517338dcf564e577544c4517,7ef605fc8dba5425d6965fbd4c8fbe1f,9.124239340053718,6d37db50a1bd67cacfd71605c046cbbb,False,I,58,0.8392,1.3,1.0,4.84,112.063208366667
6566,e1d85b4b8b29801a6ce13545c47d3dc7,7ef605fc8dba5425d6965fbd4c8fbe1f,4.480369280293967,e8fe31cd512b69cdd38c19bc62ac80b8,True,T,7,0.8598,2.67,0.95,5.0,34.3925402666667
6567,7fb0999a5f8731323559f345d61ddb3d,7ef605fc8dba5425d6965fbd4c8fbe1f,1.1569673824115763,c08fc1ae4a48f4503c9bef15703ccbf1,True,I,33,0.8393,1.33,0.96,4.76,59.9812945666667
6568,b5e71911d44d4148409d0418f92c6631,7ef605fc8dba5425d6965fbd4c8fbe1f,1.5638817844191903,c08fc1ae4a48f4503c9bef15703ccbf1,True,I,14,0.8393,1.33,0.96,4.76,48.43347825
6569,cd529bd94d8ee2af4c04616f510bebaa,7ef605fc8dba5425d6965fbd4c8fbe1f,3.0774889205275553,eaddcde4980d3cbc69402a54df0b32fd,True,I,12,0.8411,1.52,1.0,4.92,45.08508635
6570,f057f1738c5d8f5dd67227983ea35bdf,7ef605fc8dba5425d6965fbd4c8fbe1f,4.906142563208217,eaddcde4980d3cbc69402a54df0b32fd,True,I,12,0.8411,1.52,1.0,4.92,54.0294136666667
6571,7029e08e56c78b56bb012748dad487ba,7ef605fc8dba5425d6965fbd4c8fbe1f,3.17778043388311,eaddcde4980d3cbc69402a54df0b32fd,True,I,39,0.8411,1.52,1.0,4.92,70.8939969333333
6572,a3943d96daccb1e74d228cead86b30c0,7ef605fc8dba5425d6965fbd4c8fbe1f,5.7806482907795695,7cb6f62b0db63321a69c8afa716b2f41,True,I,28,0.8726,1.18,0.96,4.96,82.71206065
6573,6bade9847148043ea8a369944bdbcef4,7ef605fc8dba5425d6965fbd4c8fbe1f,5.164145030140134,7cb6f62b0db63321a69c8afa716b2f41,True,I,14,0.8726,1.18,0.96,4.96,43.1148565833333
6574,2a3fb4c86c49dd56075e0efb23f0e438,7ef605fc8dba5425d6965fbd4c8fbe1f,4.691679032901212,4fa160c1c68bfde946aa0bfa09a35435,True,M,9,0.8633177727784027,2.19,0.625,4.849341890790547,55.5449286333333
6575,bd2e7a49ca3387f792bcfcc5dc1b1159,7ef605fc8dba5425d6965fbd4c8fbe1f,4.5547838489944805,4fa160c1c68bfde946aa0bfa09a35435,True,M,4,0.8633177727784027,2.19,0.625,4.849341890790547,32.9526095833333
6576,432d72a36963e1f62a4436af7ac961de,7ef605fc8dba5425d6965fbd4c8fbe1f,2.2791317557113873,4fa160c1c68bfde946aa0bfa09a35435,True,M,15,0.8633177727784027,2.19,0.625,4.849341890790547,57.3059595666667
6578,401f241c92b144bd5b4e04fe625838d6,7ef605fc8dba5425d6965fbd4c8fbe1f,10.033309218082211,ae14b401a5ce41481b24f4c83e7e9513,True,M,10,0.8174,2.05,0.84,4.64,88.4728275833333
6579,ec36ec8a1f69827207f7c2234cc719af,7ef605fc8dba5425d6965fbd4c8fbe1f,2.4064625392143872,ae14b401a5ce41481b24f4c83e7e9513,False,M,6,0.8174,2.05,0.84,4.64,30.5129133666667
6580,38a42a4ba51335a2038727382b63bed4,7ef605fc8dba5425d6965fbd4c8fbe1f,2.6999052844500873,ae14b401a5ce41481b24f4c83e7e9513,True,M,54,0.8174,2.05,0.84,4.64,181.13957255
6581,ff105a279f5689f5fe4bce70c0c51d8e,7ef605fc8dba5425d6965fbd4c8fbe1f,4.562313878498087,e145c336481929caca42ce4c690631ad,True,I,40,0.8703,1.08,1.0,4.72,84.16630245
6582,e31adf57282aaee5e427e2b1c0154f30,7ef605fc8dba5425d6965fbd4c8fbe1f,0.8059496881381278,e145c336481929caca42ce4c690631ad,True,I,15,0.8703,1.08,1.0,4.72,36.5925795833333
6583,143f7556687a7acdaecafa744efd8f2e,7ef605fc8dba5425d6965fbd4c8fbe1f,0.7129340225056788,e145c336481929caca42ce4c690631ad,True,I,14,0.8703,1.08,1.0,4.72,36.4093755833333
6584,76dd2de0ef7723573e3fbd4c31f3452f,7ef605fc8dba5425d6965fbd4c8fbe1f,9.555817413328716,e145c336481929caca42ce4c690631ad,True,I,36,0.8703,1.08,1.0,4.72,87.0564133333333
6585,905d1474c67c345bcaf6d0be250d756e,7ef605fc8dba5425d6965fbd4c8fbe1f,2.5788729110439217,e145c336481929caca42ce4c690631ad,True,I,11,0.8703,1.08,1.0,4.72,34.5627004
6586,9bc5a15e784860dac3e088e9b1d65c5d,7ef605fc8dba5425d6965fbd4c8fbe1f,1.643757561698025,fa8950cd72a1554468e4b7835a7744dc,True,I,26,0.8489,1.76,0.96,4.8,93.7112000666667
6587,ac50d58999f9c57c6c23b728e708478b,7ef605fc8dba5425d6965fbd4c8fbe1f,0.7858767709985641,fa8950cd72a1554468e4b7835a7744dc,True,I,23,0.8489,1.76,0.96,4.8,68.0668621333333
6588,f3f75a8f662c131c080defb2b46a8b37,7ef605fc8dba5425d6965fbd4c8fbe1f,1.5621020233538814,fa8950cd72a1554468e4b7835a7744dc,True,I,21,0.8489,1.76,0.96,4.8,65.92276915
6591,a94501b7a0c9841464a3d5ee47718089,7ef605fc8dba5425d6965fbd4c8fbe1f,0.8718856561605829,a9621ca01992d928138bffe148caba15,True,T,45,0.8523,1.61,1.0,4.96,89.5111843666667
6593,c2b5a3f8b53790f943fecf4616524300,7ef605fc8dba5425d6965fbd4c8fbe1f,8.563003712588879,f442b97e59f7e8fe8a46d3ad8cad6007,True,I,47,0.852,1.32,0.92,4.92,103.847714516667
6594,8fd4f18cc2ee4ba78191583017f8c691,7ef605fc8dba5425d6965fbd4c8fbe1f,0.9150605948428605,f442b97e59f7e8fe8a46d3ad8cad6007,True,I,23,0.852,1.32,0.92,4.92,60.6204774
6596,fba3caf165157f7911b1bef4945efabb,7ef605fc8dba5425d6965fbd4c8fbe1f,6.686393541422275,f442b97e59f7e8fe8a46d3ad8cad6007,True,I,58,0.852,1.32,0.92,4.92,114.74178995
6597,491b5031d2aabe412d38667565393f7d,7ef605fc8dba5425d6965fbd4c8fbe1f,0.7956670486858233,f442b97e59f7e8fe8a46d3ad8cad6007,True,I,44,0.852,1.32,0.92,4.92,84.69443415
6598,9a743fe57c1bbb90b679614096689db4,7ef605fc8dba5425d6965fbd4c8fbe1f,12.038734737154336,403eff6dc3c2001fa911858cd36a5b17,True,I,33,0.8789,1.85,0.92,4.84,88.2485354833333
6599,bf15247403d09d9a676c990db436964a,7ef605fc8dba5425d6965fbd4c8fbe1f,1.8365533831395617,403eff6dc3c2001fa911858cd36a5b17,True,I,4,0.8789,1.85,0.92,4.84,30.9910122333333
6600,1a258b1e8242a05a93f7ae081269b234,7ef605fc8dba5425d6965fbd4c8fbe1f,1.39959943731803,403eff6dc3c2001fa911858cd36a5b17,True,I,22,0.8789,1.85,0.92,4.84,59.4304187166667
6602,7b10f6eb937523183809fb9326b09953,7ef605fc8dba5425d6965fbd4c8fbe1f,5.112819619948618,5d371d563a025b8920e0d530d1cd42fe,False,I,57,0.8714,1.05,1.0,4.88,106.197308166667
6603,e021dead0aa0ee3070bcef10a6b4cebd,7ef605fc8dba5425d6965fbd4c8fbe1f,2.3909251145822714,5d371d563a025b8920e0d530d1cd42fe,True,I,17,0.8714,1.05,1.0,4.88,45.42090095
6604,a608bd7a7250ef1bb92a0a28863ec45a,7ef605fc8dba5425d6965fbd4c8fbe1f,0.4561078450533422,5d371d563a025b8920e0d530d1cd42fe,False,I,32,0.8714,1.05,1.0,4.88,67.5034334666667
6605,52e368c69ddfa7475c3c0eb2a8c71795,7ef605fc8dba5425d6965fbd4c8fbe1f,1.3134135783266792,d0320fa0b0d0ecf9f6e0e48cb739d4e9,False,I,20,0.8884,0.78,0.92,4.96,37.7257604666667
6606,3ba94e2fe944c508f663e8dfe00d4eac,7ef605fc8dba5425d6965fbd4c8fbe1f,5.472095838123353,d0320fa0b0d0ecf9f6e0e48cb739d4e9,True,I,30,0.8884,0.78,0.92,4.96,46.1193750666667
6608,fe18292a15a553d74dd7cf5bc3d4253c,7ef605fc8dba5425d6965fbd4c8fbe1f,1.8308426906075785,8ba81f2bc39e3323b2596c17cf21500a,True,T,13,0.8497,1.29,1.0,4.76,48.5909591833333
6610,a90888fe35f315bfad4d3f21170d6589,7ef605fc8dba5425d6965fbd4c8fbe1f,1.1955396157309353,8ba81f2bc39e3323b2596c17cf21500a,True,T,13,0.8497,1.29,1.0,4.76,37.5966044166667
6611,7835f6b6c59b94db822004dc1a22eea9,7ef605fc8dba5425d6965fbd4c8fbe1f,1.8461805875171209,8ba81f2bc39e3323b2596c17cf21500a,False,T,19,0.8497,1.29,1.0,4.76,66.9665752166667
6612,60c9cf88fa15b1577d17a44c7a278789,7ef605fc8dba5425d6965fbd4c8fbe1f,4.4414711826932765,65e5c9f5e464c786f58d011b1e17a815,True,I,23,0.8842,1.4,0.96,4.92,105.243421616667
6614,b2529788e890ed9ef1b3c76360cd14e7,7ef605fc8dba5425d6965fbd4c8fbe1f,1.1887323973754491,65e5c9f5e464c786f58d011b1e17a815,True,I,12,0.8842,1.4,0.96,4.92,49.7657113
6615,4ef0c2cfbb4f2a513cfe5886a75fae14,7ef605fc8dba5425d6965fbd4c8fbe1f,3.0930175906765793,4fc004a2f1c87f932028cde2a4890b64,True,T,23,0.87,1.03,0.96,4.64,41.75020555
6616,3a10926f7c2677e27b9f6a1e38961757,7ef605fc8dba5425d6965fbd4c8fbe1f,4.376670373237574,4fc004a2f1c87f932028cde2a4890b64,True,T,13,0.87,1.03,0.96,4.64,42.0021225166667
6617,5ec090d00524bae8c66b4ac6c571e187,7ef605fc8dba5425d6965fbd4c8fbe1f,0.9168691320240128,4fc004a2f1c87f932028cde2a4890b64,True,T,25,0.87,1.03,0.96,4.64,51.6021032166667
6618,f7e23f5c18b9222b31f2fae6d9973409,7ef605fc8dba5425d6965fbd4c8fbe1f,5.133640709102747,39ecd27e927526bf060b2486316ba7e1,True,I,28,0.9087,1.11,0.96,4.96,78.5726196166667
6620,548fa31754c9f338035167b30b7c3891,7ef605fc8dba5425d6965fbd4c8fbe1f,2.206069708248434,d7f54a2b16041c8583bc1798ba335c8c,True,I,14,0.8736,1.25,0.96,4.76,41.4582834166667
6621,99dc331475615039cc581c4f75c7f33f,7ef605fc8dba5425d6965fbd4c8fbe1f,7.286970705027617,d7f54a2b16041c8583bc1798ba335c8c,True,I,42,0.8736,1.25,0.96,4.76,90.1669175833333
6622,e4e5c5c3cec687e51a2b6b1bee8eafde,7ef605fc8dba5425d6965fbd4c8fbe1f,2.5539113426436093,d7f54a2b16041c8583bc1798ba335c8c,True,I,24,0.8736,1.25,0.96,4.76,57.1927989333333
6623,4879e9b24e2fabdca086ee006e3ff1e7,7ef605fc8dba5425d6965fbd4c8fbe1f,1.0249849283218566,ef74a6e66d66a95a09609eb91c5da45a,True,T,9,0.8571,2.83,0.92,4.92,62.9147917833333
6624,60e994547b1ed26e4f3c5a59fabb4240,7ef605fc8dba5425d6965fbd4c8fbe1f,2.409611989355594,ef74a6e66d66a95a09609eb91c5da45a,True,T,7,0.8571,2.83,0.92,4.92,50.9014411333333
6625,648c0ed9cc62136fa04b8b79e1768de3,7ef605fc8dba5425d6965fbd4c8fbe1f,8.554694522322217,ef74a6e66d66a95a09609eb91c5da45a,True,T,7,0.8571,2.83,0.92,4.92,99.89629285
6626,eac94af8e9d8f31267e266c7d3e5c022,7ef605fc8dba5425d6965fbd4c8fbe1f,1.9862053273791431,ef74a6e66d66a95a09609eb91c5da45a,True,T,9,0.8571,2.83,0.92,4.92,47.8926667833333
6627,fbb7117c7d7bff8e8b7fe215b5595392,7ef605fc8dba5425d6965fbd4c8fbe1f,2.4492085338697707,961dec13b2ca417c5c0e07b526b1607a,True,I,10,0.9496,1.0,0.96,4.96,33.60740295
6628,2d80c95703860ea16ee2c952fa4b29dc,7ef605fc8dba5425d6965fbd4c8fbe1f,2.256953318398614,961dec13b2ca417c5c0e07b526b1607a,True,I,38,0.9496,1.0,0.96,4.96,67.3412108166667
6630,44f1af37d60886d0d3a6cc8755a1755a,7ef605fc8dba5425d6965fbd4c8fbe1f,2.7919783231007873,961dec13b2ca417c5c0e07b526b1607a,True,I,5,0.9496,1.0,0.96,4.96,29.0419402333333
6632,7a8743017fad1b4220ff746fdebad3eb,7ef605fc8dba5425d6965fbd4c8fbe1f,5.02346048677454,f3cd3267c3dac059ac0e0136c14bad37,True,I,24,0.8841,1.03,0.96,4.88,78.8843305
6633,bdf01b798098fc1d9a9a302895ad27c0,7ef605fc8dba5425d6965fbd4c8fbe1f,8.554694522322217,f3cd3267c3dac059ac0e0136c14bad37,False,I,64,0.8841,1.03,0.96,4.88,125.929713533333
6634,d3f1f41ac8d9d35b987225b86a1d34ee,7ef605fc8dba5425d6965fbd4c8fbe1f,6.235753368260272,f3cd3267c3dac059ac0e0136c14bad37,True,I,34,0.8841,1.03,0.96,4.88,69.2785791333333
6636,98980a7efb9572f603d2731ace1519cc,7ef605fc8dba5425d6965fbd4c8fbe1f,6.375015193219509,f3cd3267c3dac059ac0e0136c14bad37,False,I,10,0.8841,1.03,0.96,4.88,61.4779962
6637,fd904714e33e3315b41f6e4e7f869f8b,7ef605fc8dba5425d6965fbd4c8fbe1f,3.28975307433542,0cfaf7c3c140033cc4d70f3d98c39d39,True,M,4,0.907,1.84,0.84,5.0,66.37522365
6638,f78a76bd2082e3028ebed9566e142613,7ef605fc8dba5425d6965fbd4c8fbe1f,6.231194735935675,0cfaf7c3c140033cc4d70f3d98c39d39,True,M,14,0.907,1.84,0.84,5.0,71.8109732833333
6639,977793c2ba733e7700643a793be628f5,7ef605fc8dba5425d6965fbd4c8fbe1f,0.7363980764471043,0cfaf7c3c140033cc4d70f3d98c39d39,True,M,13,0.907,1.84,0.84,5.0,59.3987156166667
6642,54a17d38df571a5a49dddeb3f91dfed9,7ef605fc8dba5425d6965fbd4c8fbe1f,4.388695807086403,c548c6df27893a1261d88dca59d11597,True,I,42,0.8918,1.33,0.88,4.88,77.6084490333333
6643,24aa557376a720377f08e0a9a05b59a9,7ef605fc8dba5425d6965fbd4c8fbe1f,2.409611989355594,c548c6df27893a1261d88dca59d11597,True,I,14,0.8918,1.33,0.88,4.88,54.3087270666667
6644,03dd2042bc99e1b59b2b31301d6bb35c,7ef605fc8dba5425d6965fbd4c8fbe1f,4.576548739452494,3028c1fc0ba0a3a2a49258ff8cba5b9c,True,M,28,0.8633177727784027,2.19,1.0,4.849341890790547,93.69900365
6645,706e68e5e9e1822aa8b9f0bcfb48086a,7ef605fc8dba5425d6965fbd4c8fbe1f,1.4036655542707352,326eb3f913af5b37b8ea479be523dbee,True,I,23,0.8718,1.36,1.0,4.84,84.5824394
6648,200cd7c7e70f381a65b05630a7068407,7ef605fc8dba5425d6965fbd4c8fbe1f,5.258899674606374,ca09f09febaeaaa9f606f500d161e9b6,True,I,22,0.8614,1.25,0.96,5.0,45.13839575
6649,eec5cf468d0ddc17b7d5cca832e195c1,7ef605fc8dba5425d6965fbd4c8fbe1f,2.2539184090494424,ca09f09febaeaaa9f606f500d161e9b6,True,I,17,0.8614,1.25,0.96,5.0,60.1739493166667
6650,8815381ad688b389e56fbe66fddcd257,7ef605fc8dba5425d6965fbd4c8fbe1f,2.240999633187932,ca09f09febaeaaa9f606f500d161e9b6,False,I,17,0.8614,1.25,0.96,5.0,44.9013427833333
